id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,valid_coords,price_per_night,days_since_last_review,has_recent_review,host_experience_level,high_availability,review_month,review_year,business_friendly,license_status,area
691948304901085365,(12) Private room near downtown w/Private bathroom,473145990,Daniel,,Downtown/Civic Center,37.7859,-122.41612,Private room,87.0,1,83,2024-11-10,2.98,7,169,26,1008731,True,87.0,122.0,False,Experienced Host,False,11.0,2024.0,True,Unknown,Central
692284519031668477,Private Room at Central Richmond District,120749240,Olivia,,Outer Richmond,37.77668,-122.47978,Private room,50.0,30,9,2024-09-01,0.34,1,335,3,,True,1.6666666666666667,192.0,False,New Host,True,9.0,2024.0,False,Unknown,Western
693573839098921427,Luxury 3-Bedroom Condo in PRIME Hayes Valley,464288610,Christopher,,Western Addition,37.77521,-122.42676,Entire home,343.0,30,1,2023-08-19,0.06,1,270,0,,True,11.433333333333334,571.0,False,New Host,True,8.0,2023.0,False,Unknown,Northern
694585336959561770,2BR Mission Cottage - Walk to Tartine!,8099417,Paul,,Mission,37.75837,-122.40932,Entire home,112.0,30,6,2024-11-30,0.22,2,323,3,,True,3.7333333333333334,102.0,False,Casual Host,True,11.0,2024.0,False,Unknown,Eastern
694821766887845547,Welcome To *The Donatello* ST#4,340080088,Bibianna,,Downtown/Civic Center,37.78871,-122.40943,Entire home,888.0,2,11,2023-03-04,0.4,14,25,0,Exempt,True,444.0,739.0,False,Experienced Host,False,3.0,2023.0,True,Unknown,Central
694941566213990285,Elegant 3BR SF House w/ Patio - Quiet Neighborhood,268466,Gabriella And Zach,,Outer Richmond,37.7784707,-122.4858803,Entire home,494.0,2,48,2024-11-29,1.79,1,307,21,STR-0005775,True,247.0,103.0,False,New Host,True,11.0,2024.0,True,Licensed,Western
695698180437734251,Mint Hill Suite in Mission Duboce Triangle,303118342,Jesse,,Mission,37.769574,-122.423358,Entire home,148.0,30,1,2023-01-29,0.04,22,75,0,,True,4.933333333333334,773.0,False,Professional Host,False,1.0,2023.0,False,Unknown,Eastern
696256895663507325,Remodeling? Relocating? Temopary Pacific Heights,151399600,Pamela,,Pacific Heights,37.79319,-122.43377,Entire home,500.0,180,0,,0.0,6,365,0,,True,2.7777777777777777,,False,Experienced Host,True,,,False,Unknown,Northern
696466637679834374,A Union Square Hotel-Style Gem at Club Donatello,70722023,Michael,,Downtown/Civic Center,37.78713,-122.40972,Entire home,89.0,1,3,2024-09-20,0.11,75,1,2,Exempt,True,89.0,173.0,False,Professional Host,False,9.0,2024.0,True,Unknown,Central
696898552866971833,Stunning *The Donatello* ST#1,340080088,Bibianna,,Downtown/Civic Center,37.78863,-122.40975,Entire home,888.0,2,3,2022-10-21,0.11,14,25,0,Exempt,True,444.0,873.0,False,Experienced Host,False,10.0,2022.0,True,Unknown,Central
697226509493400648,"Sun-drenched, renovated apt in beautiful NOPA!",31109296,Karla,,Western Addition,37.77746489999999,-122.44257861534425,Entire home,330.0,3,31,2024-11-30,1.15,2,18,9,2022-008164STR,True,110.0,102.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Northern
697897491608822113,Pac Heights w/Parking Central City View Condo,475960416,Lisa,,Pacific Heights,37.79301,-122.42532,Entire home,133.0,30,11,2024-10-04,0.42,1,96,4,,True,4.433333333333334,159.0,False,New Host,False,10.0,2024.0,False,Unknown,Northern
697914490249566982,Monthly Private Room near downtown3-Shared Bath,6683937,Amit,,South of Market,37.78075,-122.40893,Private room,40.0,30,1,2023-01-09,0.04,5,267,0,1138341,True,1.3333333333333333,793.0,False,Casual Host,True,1.0,2023.0,False,Unknown,Eastern
698711120316020603,Newly Renovated w/Full Kitchen & King Tempur-pedic,6040444,Eric,,Marina,37.80098,-122.42827,Entire home,400.0,3,50,2024-10-14,1.93,1,23,26,2022-010176STR,True,133.33333333333334,149.0,False,New Host,False,10.0,2024.0,True,Unknown,Northern
699212870801473557,Renovated 1Bd Nob Hill Condo near Union Square,1257432,San Francisco Life,,Downtown/Civic Center,37.78922813098569,-122.41381335538156,Entire home,108.0,30,4,2024-09-27,0.25,29,344,2,,True,3.6,166.0,False,Professional Host,True,9.0,2024.0,False,Unknown,Central
699357884455535894,Sunny room in creative space near Golden Gate Park,446325458,Ven,,Inner Sunset,37.76251,-122.47606,Private room,50.0,30,7,2023-12-17,0.27,2,156,1,,True,1.6666666666666667,451.0,False,Casual Host,False,12.0,2023.0,False,Unknown,Other
699874676728842345,"2 BR/3 BD/full BT, whole suite, parking, near SFO",463305304,Sean,,Excelsior,37.71663,-122.43291,Entire home,113.0,2,185,2024-12-01,6.71,1,126,91,2022-008409STR,True,56.5,101.0,False,New Host,False,12.0,2024.0,True,Unknown,Southern
699989623347824026,"5 bed, 3.5 bath, roof deck, yard, superb location",11820504,John,,Haight Ashbury,37.765819,-122.452055,Entire home,335.0,31,7,2024-08-15,0.3,8,166,2,,True,10.806451612903226,209.0,False,Experienced Host,False,8.0,2024.0,False,Unknown,Other
700647098001993002,Quiet Garden Apartment,54125330,Aj,,Parkside,37.74272,-122.48589,Entire home,123.0,30,28,2024-08-02,1.01,1,170,5,2022-006224STR,True,4.1,222.0,False,New Host,False,8.0,2024.0,False,Unknown,Western
700808590903770000,New Radiant Home near Ocean Beach and GGP,1169998,May May,,Outer Sunset,37.75924,-122.50669,Entire home,203.0,1,53,2024-11-23,1.92,2,213,11,STR-0005642,True,203.0,109.0,False,Casual Host,True,11.0,2024.0,True,Licensed,Western
701499728274360397,The Addison by Kasa | Standard Queen Studio,88566861,Kasa,,Pacific Heights,37.78951,-122.43126,Entire home,198.0,7,54,2024-11-15,1.98,15,297,32,Exempt,True,28.285714285714285,117.0,False,Experienced Host,True,11.0,2024.0,True,Unknown,Northern
702094670509311136,Beautiful house near Baker & China Beach,473999663,Yvonne,,Outer Richmond,37.78517,-122.4836,Entire home,258.0,30,20,2023-01-30,0.73,2,365,0,2022-008370STR,True,8.6,772.0,False,Casual Host,True,1.0,2023.0,False,Unknown,Western
702108301396583218,Cute & Private Two Room Suite.,189453938,Mike,,Outer Sunset,37.75601,-122.50091,Entire home,85.0,30,12,2023-07-07,0.51,1,238,0,2022-011488STR,True,2.8333333333333335,614.0,False,New Host,True,7.0,2023.0,False,Unknown,Western
702936249491755072,Exceptional upscale entire condo. Great location.,460939654,Sidra,,Haight Ashbury,37.77112,-122.43795,Entire home,295.0,30,0,,0.0,1,364,0,,True,9.833333333333334,,False,New Host,True,,,False,Unknown,Other
704168401846350969,"201A- Blissful & Clean 2BD in Portola FWY 101, 280",474990287,Jose Garcia,,Excelsior,37.7289,-122.40628,Entire home,167.0,2,95,2024-11-17,3.5,1,162,23,2024-000108STR,True,83.5,115.0,False,New Host,False,11.0,2024.0,True,Unknown,Southern
704354773445379884,Charming 1 BR Apt Near Ocean & Sutro Heights Park,304721494,HostWell,,Outer Richmond,37.7772507,-122.5088309,Entire home,100.0,1,45,2024-11-24,1.67,28,334,16,2022-007631STR,True,100.0,108.0,False,Professional Host,True,11.0,2024.0,True,Unknown,Western
704554203672051542,Stunning Mission Modern Flat,477314210,Kevin,,Mission,37.75011,-122.41307,Entire home,150.0,30,1,2022-12-30,0.04,1,364,0,,True,5.0,803.0,False,New Host,True,12.0,2022.0,False,Unknown,Eastern
704692876073295797,Sunny bedroom with a king size bed #5,420182099,Sam,,Lakeshore,37.73261,-122.48772,Private room,48.0,30,6,2024-06-29,0.22,11,365,1,,True,1.6,256.0,False,Experienced Host,True,6.0,2024.0,False,Unknown,Other
704711349727708762,Cozy bedroom by lake Merced # 1,420182099,Sam,,Lakeshore,37.73131,-122.48793,Private room,47.0,30,4,2024-11-03,0.22,11,365,2,,True,1.5666666666666667,129.0,False,Experienced Host,True,11.0,2024.0,False,Unknown,Other
704995305925496272,Lovely One Bedroom in Pacific Heights,102607615,Ashley,,Pacific Heights,37.796021,-122.431109,Entire home,214.0,30,27,2024-05-04,1.0,1,362,9,2023-002941STR,True,7.133333333333334,312.0,False,New Host,True,5.0,2024.0,False,Unknown,Northern
705181862068280003,"By a shopping center, comfy bedroom # 4",420182099,Sam,,Lakeshore,37.7312,-122.48768,Private room,46.0,30,2,2024-06-02,0.11,11,239,1,,True,1.5333333333333334,283.0,False,Experienced Host,True,6.0,2024.0,False,Unknown,Other
705217476865520271,Studio Suite in the Heart of San Francisco,20704144,William,,Downtown/Civic Center,37.77841,-122.42122,Entire home,94.0,2,16,2024-05-30,0.68,21,6,6,Exempt,True,47.0,286.0,False,Professional Host,False,5.0,2024.0,True,Unknown,Central
705668969700624589,Nob Hill 1 BR w/ Office by Anyplace - 11442,415840703,Anyplace,,Downtown/Civic Center,37.7895,-122.40912,Entire home,155.0,30,2,2023-02-24,0.08,30,267,0,,True,5.166666666666667,747.0,False,Professional Host,True,2.0,2023.0,False,Unknown,Central
705700376199080826,Dolores Heights Garden Unit,25664854,Jody,,Castro/Upper Market,37.7572064947949,-122.43173215538263,Entire home,225.0,2,116,2024-11-29,4.32,1,147,52,2023-008882STR,True,112.5,103.0,False,New Host,False,11.0,2024.0,True,Unknown,Other
705916445155973920,Gorgeous Victorian Flat,416278140,Terry,,Haight Ashbury,37.7708767,-122.4412783,Entire home,509.0,2,109,2024-11-30,4.86,1,236,63,2023-000228STR,True,254.5,102.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
705963699397928779,Newly Remodeled 2B/2B Guest Suite Home ~ 1000sf,27333348,Jeff,,Outer Sunset,37.74791,-122.47885,Entire home,182.0,2,115,2024-11-18,4.2,1,223,53,2022-005792STR,True,91.0,114.0,False,New Host,True,11.0,2024.0,True,Unknown,Western
706048491051235453,Modern Studio in SF,15428110,David,,Bayview,37.7316,-122.38963,Entire home,150.0,2,23,2024-09-30,0.85,1,364,7,2022-007753STR,True,75.0,163.0,False,New Host,True,9.0,2024.0,True,Unknown,Eastern
706257611533241785,Beautifully Designed Private Room,159355723,Outsite,,Castro/Upper Market,37.76264,-122.43129,Private room,125.0,30,0,,0.0,10,364,0,,True,4.166666666666667,,False,Experienced Host,True,,,False,Unknown,Other
706350480463177595,Beautifully Designed Private Room,159355723,Outsite,,Castro/Upper Market,37.76217,-122.43011,Private room,115.0,30,0,,0.0,10,364,0,,True,3.8333333333333335,,False,Experienced Host,True,,,False,Unknown,Other
706980815639224702,Cozy Room Perfect for Remote Workers,159355723,Outsite,,Pacific Heights,37.78905,-122.43781,Private room,150.0,30,0,,0.0,10,364,0,,True,5.0,,False,Experienced Host,True,,,False,Unknown,Northern
707004139550405897,Cozy Room Perfect for Remote Workers,159355723,Outsite,,Pacific Heights,37.78921,-122.43814,Private room,140.0,30,0,,0.0,10,364,0,,True,4.666666666666667,,False,Experienced Host,True,,,False,Unknown,Northern
707010226737717596,Cozy Room Perfect for Remote Workers,159355723,Outsite,,Western Addition,37.7875,-122.43777,Private room,130.0,30,1,2023-10-11,0.07,10,364,0,,True,4.333333333333333,518.0,False,Experienced Host,True,10.0,2023.0,False,Unknown,Northern
707325626316519580,"Private upper level 3Bds,1.5 baths near GG Park",232845656,Jessica,,Outer Sunset,37.7548113,-122.4902623,Entire home,259.0,1,106,2024-10-13,3.89,1,334,42,Str-0005475,True,259.0,150.0,False,New Host,True,10.0,2024.0,True,Unknown,Western
707914774923549537,Lovely 2BR Condo in the Heart of Downtown SF!,477980041,Sam,,South of Market,37.77462,-122.40881,Entire home,160.0,30,34,2024-01-15,1.26,1,90,1,2022-008795STR,True,5.333333333333333,422.0,False,New Host,False,1.0,2024.0,False,Unknown,Eastern
707998044495287959,Trendy 1-bedroom loft in the heart of the city,46977552,Amol,,South of Market,37.7735,-122.41626,Entire home,323.0,3,20,2024-05-26,0.97,1,146,4,2022-009984STR,True,107.66666666666667,290.0,False,New Host,False,5.0,2024.0,True,Unknown,Eastern
708017878464974737,The Pottery Studio Apt - Newly Renovated in SOMA,3739856,Annie,,South of Market,37.77559,-122.40242,Entire home,180.0,30,126,2024-10-01,4.68,2,177,14,2022-018394STR,True,6.0,162.0,False,Casual Host,False,10.0,2024.0,False,Unknown,Eastern
708039819501727264,PRIV ATE 3-2BR-1.5Ba Big Sunny Quiet Mission Home,153797883,Phyllis,,Mission,37.76273,-122.42096,Entire home,199.0,30,57,2023-12-03,2.19,3,364,0,STR-0005078,True,6.633333333333334,465.0,False,Casual Host,True,12.0,2023.0,False,Licensed,Eastern
708117272882599950,Deluxe 3 bdrm 2 bath 3 beds 1 futon in City Center,236978,Tami,,Mission,37.76213,-122.41553,Entire home,395.0,3,52,2024-11-16,1.94,2,170,14,STR-0006264,True,131.66666666666666,116.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Eastern
708197577414068763,Alluring Arresting Home w/ Peaceful Garden&Parking,33856710,Samson,,Outer Mission,37.7316996219482,-122.44807035066896,Entire home,860.0,2,23,2024-08-30,0.87,3,76,8,2023-011078STR,True,430.0,194.0,False,Casual Host,False,8.0,2024.0,True,Unknown,Southern
708236565294757134,"3 bd & 2.5 bath condo w/garage; 1180 Eddy St, SF",3956811,Kenyon / Irma,,Western Addition,37.78167,-122.42799,Entire home,250.0,30,1,2023-03-04,0.05,1,362,0,,True,8.333333333333334,739.0,False,New Host,True,3.0,2023.0,False,Unknown,Northern
708721776503129842,Studio Suite with Rooftop Lounge in San Francisco,476474223,Samantha,,Downtown/Civic Center,37.78693,-122.40923,Private room,162.0,2,16,2024-10-24,0.59,5,11,6,Exempt,True,81.0,139.0,False,Casual Host,False,10.0,2024.0,True,Unknown,Central
709542263666502001,Nob Hill 1 BR w/ Office by Anyplace - 11443,415840703,Anyplace,,Nob Hill,37.79132,-122.40963,Entire home,203.0,30,3,2024-10-31,0.13,30,182,2,,True,6.766666666666667,132.0,False,Professional Host,False,10.0,2024.0,False,Unknown,Central
709549050075061589,Nob Hill Studio w/ Office by Anyplace - 11444,415840703,Anyplace,,Nob Hill,37.79149,-122.41101,Entire home,192.0,30,4,2024-06-13,0.2,30,261,1,,True,6.4,272.0,False,Professional Host,True,6.0,2024.0,False,Unknown,Central
709569747917544542,Rincon Hill 1 BR w/ Office by Anyplace - 11447,415840703,Anyplace,,South of Market,37.78736,-122.3931,Entire home,232.0,30,5,2024-05-05,0.24,30,233,1,,True,7.733333333333333,311.0,False,Professional Host,True,5.0,2024.0,False,Unknown,Eastern
710775262431784108,The Birdsong Room,481336222,Czerelle,,Haight Ashbury,37.77056,-122.44134,Private room,151.0,2,63,2024-11-15,2.44,5,18,26,STR-0006077,True,75.5,117.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Other
710779613804600044,The Orchard Room,481336222,Czerelle,,Haight Ashbury,37.77063,-122.44272,Private room,144.0,2,79,2024-11-14,2.94,5,17,18,STR-0006077,True,72.0,118.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Other
710785998316311008,The Stateroom,481336222,Czerelle,,Haight Ashbury,37.77034,-122.44268,Private room,165.0,2,46,2024-07-28,1.78,5,16,14,STR-0006077,True,82.5,227.0,False,Casual Host,False,7.0,2024.0,True,Licensed,Other
710858113747559363,Artist's garden retreat and spa,3904219,Jamey,,Bernal Heights,37.73895,-122.40891,Entire home,161.0,2,29,2024-11-19,1.36,1,334,21,2022-009280STR,True,80.5,113.0,False,New Host,True,11.0,2024.0,True,Unknown,Southern
711002261570731249,Mint Hill One Bedroom,91333416,Jan,,Mission,37.769574,-122.423358,Entire home,102.0,30,0,,0.0,23,295,0,,True,3.4,,False,Professional Host,True,,,False,Unknown,Eastern
711102060701156432,R2C-Private Room (share bath) at Richmond District,157999191,Berlin,,Outer Richmond,37.78456,-122.48197,Private room,52.0,30,4,2024-09-08,0.2,26,264,3,,True,1.7333333333333334,185.0,False,Professional Host,True,9.0,2024.0,False,Unknown,Western
711627586496566491,2BR 2BA Condo w Rooftop Deck,1257432,San Francisco Life,,Mission,37.76887,-122.4204,Entire home,182.0,30,3,2023-12-31,0.12,29,365,1,,True,6.066666666666666,437.0,False,Professional Host,True,12.0,2023.0,False,Unknown,Eastern
711643127445239761,Private Oasis in the heart of Russian Hill,8151342,Cameron,,Russian Hill,37.7996962,-122.4233745,Entire home,260.0,30,6,2024-08-20,0.23,1,222,5,,True,8.666666666666666,204.0,False,New Host,True,8.0,2024.0,False,Unknown,Central
711712014660053665,Entire private floor of home for your stay,129935088,Mangel,,West of Twin Peaks,37.73466,-122.45591,Entire home,200.0,2,96,2024-11-10,4.09,1,324,41,2022-012052STR,True,100.0,122.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
714067472098279080,Cheerful-#1 Private bedroom Portola San Francisco,228792190,Wayne,,Excelsior,37.73263412511267,-122.4069374456388,Private room,50.0,1,12,2023-04-25,0.44,4,352,0,STR-0005964,True,50.0,687.0,False,Casual Host,True,4.0,2023.0,True,Licensed,Southern
714464748173612419,Loving 1BD Unit in Fell Street in NOPA,450765852,Ariel,,Western Addition,37.77335,-122.43632,Entire home,175.0,30,0,,0.0,13,365,0,,True,5.833333333333333,,False,Experienced Host,True,,,False,Unknown,Northern
714746478619624462,Lovely one bedroom unit in San Francisco,408144119,Tatiana,,Outer Sunset,37.75098,-122.48713,Entire home,85.0,30,7,2024-04-22,0.27,1,247,2,,True,2.8333333333333335,324.0,False,New Host,True,4.0,2024.0,False,Unknown,Western
714748145452511764,Guest Suite in SF Parkside,61679353,Manna,,Parkside,37.73916,-122.48015,Private room,98.0,1,74,2024-11-09,3.0,1,166,30,2022-008930STR,True,98.0,123.0,False,New Host,False,11.0,2024.0,True,Unknown,Western
715908754751031420,Rincon Hill 1 BR w/ Office by Anyplace - 11446,415840703,Anyplace,,South of Market,37.78734,-122.39235,Entire home,216.0,30,2,2023-07-07,0.08,30,294,0,,True,7.2,614.0,False,Professional Host,True,7.0,2023.0,False,Unknown,Eastern
716463347356455359,Spacious New Townhouse near Dolores Park/Ideal WFH,2060012,Ari,,Mission,37.75079,-122.41694,Entire home,175.0,30,5,2024-12-01,0.21,33,75,1,,True,5.833333333333333,101.0,False,Professional Host,False,12.0,2024.0,False,Unknown,Eastern
716640717753551579,Casa Pinudo SF Private Queen Room w/ Roofdeck View,35168393,Pedro,,Western Addition,37.7888364,-122.4243282,Private room,110.0,30,6,2024-07-19,0.25,5,180,2,,True,3.6666666666666665,236.0,False,Casual Host,False,7.0,2024.0,False,Unknown,Northern
717310544603410971,Modern private bedroom with shared bathroom,48484514,Ye,,Parkside,37.74231,-122.47418,Private room,89.0,1,7,2024-05-15,0.29,4,252,2,STR-0006213,True,89.0,301.0,False,Casual Host,True,5.0,2024.0,True,Licensed,Western
717316305433052994,Private Room in CoLiving Building South of Market,351395739,Tony,,South of Market,37.77644,-122.40643,Private room,40.0,30,3,2024-04-30,0.24,41,162,2,,True,1.3333333333333333,316.0,False,Professional Host,False,4.0,2024.0,False,Unknown,Eastern
717327051106067231,Mission 1 BR w/ Office by Anyplace - 11454,415840703,Anyplace,,Mission,37.76631,-122.42099,Entire home,108.0,30,2,2024-09-03,0.08,30,64,1,,True,3.6,190.0,False,Professional Host,False,9.0,2024.0,False,Unknown,Eastern
717333725261096500,Mission 1 BR w/ Office by Anyplace - 11453,415840703,Anyplace,,Mission,37.7676,-122.4212,Entire home,155.0,30,1,2024-06-07,0.17,30,90,1,,True,5.166666666666667,278.0,False,Professional Host,False,6.0,2024.0,False,Unknown,Eastern
717450035627091223,Mission Bay 1 BR w/ Office by Anyplace - 11449,415840703,Anyplace,,South of Market,37.77527,-122.39084,Entire home,234.0,30,2,2024-10-02,0.32,30,239,2,,True,7.8,161.0,False,Professional Host,True,10.0,2024.0,False,Unknown,Eastern
717451030913996710,Mission Bay 1 BR w/ Office by Anyplace - 11450,415840703,Anyplace,,South of Market,37.77469,-122.39094,Entire home,229.0,30,4,2023-07-29,0.17,30,217,0,,True,7.633333333333334,592.0,False,Professional Host,True,7.0,2023.0,False,Unknown,Eastern
717452744481478899,Stunningly remodeled 1BR with a huge deck,450765852,Ariel,,Twin Peaks,37.75634,-122.44542,Entire home,199.0,30,0,,0.0,13,363,0,,True,6.633333333333334,,False,Experienced Host,True,,,False,Unknown,Other
718391151703288160,Private guest suite in San Francisco!,19074501,Phan Thao,,Excelsior,37.7295,-122.4279,Entire home,98.0,3,35,2024-11-02,1.33,1,82,15,STR-0005962,True,32.666666666666664,130.0,False,New Host,False,11.0,2024.0,True,Licensed,Southern
718798897889873909,"Cozy Studio in Pac Heights, 1/2 blk Lafayette Park",480037815,Eric,,Pacific Heights,37.79073,-122.42995,Entire home,195.0,2,78,2024-11-17,2.94,1,30,42,2022-007757STR,True,97.5,115.0,False,New Host,False,11.0,2024.0,True,Unknown,Northern
719183376039654146,Stay in the heart of SF! Parking Included!,29600767,Andrew,,South of Market,37.78077280176317,-122.41178984418028,Entire home,115.0,30,2,2024-10-19,0.59,1,332,2,,True,3.8333333333333335,144.0,False,New Host,True,10.0,2024.0,False,Unknown,Eastern
719590329707788991,Newly Built Modern Luxurious Guest Suite,43822343,Sandy,,Excelsior,37.72765,-122.40921,Entire home,76.0,1,138,2024-11-06,5.14,2,163,45,2022-006390STR,True,76.0,126.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Southern
719702429896734732,"Private Entrance, Free Parking, 10 Min to Downtown",1600680,Dean,,Ocean View,37.71739,-122.45458,Entire home,72.0,2,57,2024-11-12,2.16,4,13,32,STR-0005670,True,36.0,120.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Other
719860536301603828,Lovely cute & sunny Cottage in the sunset district,46613919,David,,Outer Sunset,37.75929,-122.48685,Entire home,98.0,30,7,2024-11-18,0.29,5,365,3,,True,3.2666666666666666,114.0,False,Casual Host,True,11.0,2024.0,False,Unknown,Western
720103657951296864,Overflow 1,375566645,Mark,,Mission,37.76758,-122.41871,Private room,150.0,30,0,,0.0,22,337,0,,True,5.0,,False,Professional Host,True,,,False,Unknown,Eastern
720228891265814042,Beautiful 4-bedroom Apartment in NoPa,450765852,Ariel,,Haight Ashbury,37.7736174,-122.445814,Entire home,295.0,30,0,,0.0,13,363,0,,True,9.833333333333334,,False,Experienced Host,True,,,False,Unknown,Other
720364547493972321,"Lovely and unique one bedroom, view  & patio",860294,Babak,,Castro/Upper Market,37.76556,-122.44293,Entire home,160.0,30,75,2024-09-01,2.83,1,32,2,2022-009162STR,True,5.333333333333333,192.0,False,New Host,False,9.0,2024.0,False,Unknown,Other
720955756415098867,Lovely Studio Suite in the Donatello!,476474223,Samantha,,Downtown/Civic Center,37.7889,-122.41122,Private room,162.0,2,1,2022-12-15,0.04,5,14,0,Exempt,True,81.0,818.0,False,Casual Host,False,12.0,2022.0,True,Unknown,Central
721321511502812975,"Modern place, Fun neighborhood in The Mission",71115854,Mitch,,Mission,37.7534,-122.41834,Entire home,249.0,30,2,2023-10-31,0.13,1,156,0,,True,8.3,498.0,False,New Host,False,10.0,2023.0,False,Unknown,Eastern
721677806632836779,"Central, cozy one-bedroom condo in San Francisco",67948851,Chloe,,Inner Richmond,37.78002,-122.45598,Entire home,262.0,2,57,2024-10-21,2.17,1,147,19,2022-009558STR,True,131.0,142.0,False,New Host,False,10.0,2024.0,True,Unknown,Other
721784181612853777,San Francisco Get-Away,229343439,Mike,,West of Twin Peaks,37.73298,-122.46633,Entire home,275.0,2,15,2024-10-14,0.67,1,61,9,2023-000646STR,True,137.5,149.0,False,New Host,False,10.0,2024.0,True,Unknown,Other
721919886736419745,Cozy Studio near UCSF/SFSU/Golden Gate Park,22940085,Nancy,,Outer Sunset,37.75605,-122.48013,Entire home,104.0,2,86,2024-12-01,3.27,3,176,29,STR-0005912,True,52.0,101.0,False,Casual Host,False,12.0,2024.0,True,Licensed,Western
722717123480021288,The Blue Vic: Pac Heights/Japantown Private Suite,480835,Michele,,Western Addition,37.78596,-122.43052,Entire home,172.0,2,186,2024-11-25,7.21,1,172,92,2022-009354STR,True,86.0,107.0,False,New Host,False,11.0,2024.0,True,Unknown,Northern
722977901384095723,super bright/family 2 bedrooms + 1 office/mission,78224887,Eve,,Mission,37.761,-122.42153,Entire home,370.0,2,25,2024-09-30,1.06,1,347,6,2024-004294STR,True,185.0,163.0,False,New Host,True,9.0,2024.0,True,Unknown,Eastern
723008983138149164,Adorable 1-Bedroom Cottage w/Private Deck & BBQ,1637654,Eleanor,,Bayview,37.73401,-122.38822,Entire home,107.0,30,11,2024-10-31,0.53,1,184,5,,True,3.566666666666667,132.0,False,New Host,False,10.0,2024.0,False,Unknown,Eastern
723309737847080746,Amazing views in a stylish Noe Valley condo - 2,2846262,Sergio,,Noe Valley,37.75162,-122.44208,Private room,177.0,1,2,2023-10-02,0.09,4,152,0,2024-004120STR,True,177.0,527.0,False,Casual Host,False,10.0,2023.0,True,Unknown,Other
724550037597453307,"Private studio, near Golden Gate Park",29188701,James,,Inner Sunset,37.75257,-122.46779,Private room,109.0,3,10,2024-09-10,0.39,1,14,2,STR-0004642,True,36.333333333333336,183.0,False,New Host,False,9.0,2024.0,True,Licensed,Other
724621194204566489,"3 BD House, Walkable to BART, Free Parking, Views",481059112,Hadi,,Ocean View,37.70879,-122.46434,Entire home,161.0,2,44,2024-11-29,1.68,1,312,20,,True,80.5,103.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
724645773818574321,Mint Hill One Bedroom,303118342,Jesse,,Mission,37.76847,-122.42388,Entire home,110.0,30,0,,0.0,22,361,0,,True,3.6666666666666665,,False,Professional Host,True,,,False,Unknown,Eastern
724648012502886160,Rincon Hill 1 BR w/ Office by Anyplace - 11457,415840703,Anyplace,,South of Market,37.78777,-122.39138,Entire home,186.0,30,3,2024-08-11,0.19,30,89,2,,True,6.2,213.0,False,Professional Host,False,8.0,2024.0,False,Unknown,Eastern
724722804346549764,Modern Condo with City View,115599453,Omid,,South of Market,37.78121,-122.41132,Entire home,150.0,30,0,,0.0,1,57,0,,True,5.0,,False,New Host,False,,,False,Unknown,Eastern
724897778179485553,Quiet 1 bdr Suite in the Mission near Castro,481196578,Kristie,,Mission,37.75673,-122.41835,Entire home,159.0,1,137,2024-11-29,5.22,3,328,57,2022-009365STR,True,159.0,103.0,False,Casual Host,True,11.0,2024.0,True,Unknown,Eastern
725456832824318186,Spacious 2 Bedroom in the Heart of the City,12650793,John,,Haight Ashbury,37.77567,-122.44336,Entire home,210.0,2,98,2024-11-11,3.7,1,328,44,2022-009009STR,True,105.0,121.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
725479609346985276,546D - Large Master Bedroom w/ Private Bath Fits 4,122429357,Irene,,Excelsior,37.72215,-122.43442,Private room,38.0,30,17,2024-08-11,0.68,4,93,4,2022-011566STR,True,1.2666666666666666,213.0,False,Casual Host,False,8.0,2024.0,False,Unknown,Southern
725512018961080463,Amazing views from loft style condo Russian Hill,2605749,James,,Russian Hill,37.79979,-122.4162,Entire home,543.0,3,70,2024-10-06,2.66,3,188,14,2024-000139STR,True,181.0,157.0,False,Casual Host,False,10.0,2024.0,True,Unknown,Central
726017158954082583,Bedroom with ensuite bathroom,78585741,Steve,,Inner Sunset,37.75366,-122.47338,Private room,100.0,2,51,2024-11-08,1.93,1,355,23,2022-009433STR,True,50.0,124.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
726180202586704586,Gorgeous 2-Bedroom Atop Russian Hill,148427269,Amsi,,Russian Hill,37.79755,-122.41576,Entire home,239.0,30,3,2024-11-09,0.19,10,329,2,,True,7.966666666666667,123.0,False,Experienced Host,True,11.0,2024.0,False,Unknown,Central
726193058756426093,Studio Suite with Rooftop Lounge in San Francisco,476474223,Samantha,,Downtown/Civic Center,37.78691,-122.41117,Entire home,162.0,2,3,2024-11-07,0.23,5,14,2,Exempt,True,81.0,125.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Central
